Reference	Reference	Reference	windowed Reference	windowed Reference	windowed Reference	Sample	Sample	Sample	windowed Sample	windowed Sample	windowed Sample
Time (ps)	Mean	std error	Time (ps)	Mean	std error	Time (ps)	Mean	std error	Time (ps)	Mean	std error
			91.6	0.0	0.0				94.45000000000005	0.0	0.0
			91.64999999999999	0.0	0.0				94.50000000000003	0.0	0.0
			91.69999999999999	0.0	0.0				94.55000000000004	0.0	0.0
			91.74999999999999	0.0	0.0				94.60000000000002	0.0	0.0
			91.79999999999998	0.0	0.0				94.65000000000003	0.0	0.0
			91.85	0.0	0.0				94.70000000000005	0.0	0.0
			91.89999999999999	0.0	0.0				94.75000000000003	0.0	0.0
			91.94999999999999	0.0	0.0				94.80000000000004	0.0	0.0
			91.99999999999999	0.0	0.0				94.85000000000002	0.0	0.0
			92.04999999999998	0.0	0.0				94.90000000000003	0.0	0.0
			92.1	0.0	0.0				94.95000000000005	0.0	0.0
			92.14999999999999	0.0	0.0				95.00000000000003	0.0	0.0
			92.19999999999999	0.0	0.0				95.05000000000004	0.0	0.0
			92.24999999999999	0.0	0.0				95.10000000000002	0.0	0.0
			92.29999999999998	0.0	0.0				95.15000000000003	0.0	0.0
			92.35	0.0	0.0				95.20000000000005	0.0	0.0
			92.39999999999999	0.0	0.0				95.25000000000003	0.0	0.0
			92.44999999999999	0.0	0.0				95.30000000000004	0.0	0.0
			92.49999999999999	0.0	0.0				95.35000000000002	0.0	0.0
			92.54999999999998	0.0	0.0				95.40000000000003	0.0	0.0
			92.6	0.0	0.0				95.45000000000005	0.0	0.0
			92.64999999999999	0.0	0.0				95.50000000000003	0.0	0.0
			92.69999999999999	0.0	0.0				95.55000000000004	0.0	0.0
			92.74999999999999	0.0	0.0				95.60000000000002	0.0	0.0
			92.79999999999998	0.0	0.0				95.65000000000003	0.0	0.0
			92.85	0.0	0.0				95.70000000000005	0.0	0.0
			92.89999999999999	0.0	0.0				95.75000000000003	0.0	0.0
			92.94999999999999	0.0	0.0				95.80000000000004	0.0	0.0
			92.99999999999999	0.0	0.0				95.85000000000002	0.0	0.0
			93.04999999999998	0.0	0.0				95.90000000000003	0.0	0.0
			93.1	0.0	0.0				95.95000000000005	0.0	0.0
			93.14999999999999	0.0	0.0				96.00000000000003	0.0	0.0
			93.19999999999999	0.0	0.0				96.05000000000004	0.0	0.0
			93.24999999999999	0.0	0.0				96.10000000000002	0.0	0.0
			93.29999999999998	0.0	0.0				96.15000000000003	0.0	0.0
			93.35	0.0	0.0				96.20000000000005	0.0	0.0
			93.39999999999999	0.0	0.0				96.25000000000003	0.0	0.0
			93.44999999999999	0.0	0.0				96.30000000000004	0.0	0.0
			93.49999999999999	0.0	0.0				96.35000000000002	0.0	0.0
			93.54999999999998	0.0	0.0				96.40000000000003	0.0	0.0
			93.6	0.0	0.0				96.45000000000003	0.0	0.0
			93.64999999999999	0.0	0.0				96.50000000000003	0.0	0.0
			93.69999999999999	0.0	0.0				96.55000000000004	0.0	0.0
			93.74999999999999	0.0	0.0				96.60000000000004	0.0	0.0
			93.79999999999998	0.0	0.0				96.65000000000003	0.0	0.0
			93.85	0.0	0.0				96.70000000000003	0.0	0.0
			93.89999999999999	0.0	0.0				96.75000000000003	0.0	0.0
			93.94999999999999	0.0	0.0				96.80000000000004	0.0	0.0
			93.99999999999999	0.0	0.0				96.85000000000004	0.0	0.0
			94.04999999999998	0.0	0.0				96.90000000000003	0.0	0.0
			94.1	0.0	0.0				96.95000000000003	0.0	0.0
			94.14999999999999	0.0	0.0				97.00000000000003	0.0	0.0
			94.19999999999999	0.0	0.0				97.05000000000004	0.0	0.0
			94.24999999999999	0.0	0.0				97.10000000000004	0.0	0.0
			94.29999999999998	0.0	0.0				97.15000000000003	0.0	0.0
			94.35	0.0	0.0				97.20000000000003	0.0	0.0
			94.39999999999999	0.0	0.0				97.25000000000003	0.0	0.0
			94.44999999999999	0.0	0.0				97.30000000000004	0.0	0.0
			94.49999999999999	0.0	0.0				97.35000000000004	0.0	0.0
			94.54999999999998	0.0	0.0				97.40000000000003	0.0	0.0
			94.6	0.0	0.0				97.45000000000003	0.0	0.0
			94.64999999999999	0.0	0.0				97.50000000000003	0.0	0.0
			94.69999999999999	0.0	0.0				97.55000000000004	0.0	0.0
			94.74999999999999	0.0	0.0				97.60000000000004	0.0	0.0
			94.79999999999998	0.0	0.0				97.65000000000003	0.0	0.0
			94.85	0.0	0.0				97.70000000000003	0.0	0.0
			94.89999999999999	0.0	0.0				97.75000000000003	0.0	0.0
			94.94999999999999	0.0	0.0				97.80000000000004	0.0	0.0
			94.99999999999999	0.0	0.0				97.85000000000004	0.0	0.0
			95.04999999999998	0.0	0.0				97.90000000000003	0.0	0.0
			95.1	0.0	0.0				97.95000000000003	0.0	0.0
			95.14999999999999	0.0	0.0				98.00000000000003	0.0	0.0
			95.19999999999999	0.0	0.0				98.05000000000004	0.0	0.0
			95.24999999999999	0.0	0.0				98.10000000000004	0.0	0.0
			95.29999999999998	0.0	0.0				98.15000000000003	0.0	0.0
			95.35	0.0	0.0				98.20000000000003	0.0	0.0
			95.39999999999999	0.0	0.0				98.25000000000003	0.0	0.0
			95.44999999999999	0.0	0.0				98.30000000000004	0.0	0.0
			95.49999999999999	0.0	0.0				98.35000000000004	0.0	0.0
			95.54999999999998	0.0	0.0				98.40000000000003	0.0	0.0
			95.6	0.0	0.0				98.45000000000003	0.0	0.0
			95.64999999999999	0.0	0.0				98.50000000000003	0.0	0.0
			95.69999999999999	0.0	0.0				98.55000000000004	0.0	0.0
			95.74999999999999	0.0	0.0				98.60000000000004	0.0	0.0
			95.79999999999998	0.0	0.0				98.65000000000003	0.0	0.0
			95.85	0.0	0.0				98.70000000000003	0.0	0.0
			95.89999999999999	0.0	0.0				98.75000000000003	0.0	0.0
			95.94999999999999	0.0	0.0				98.80000000000004	0.0	0.0
			95.99999999999999	0.0	0.0				98.85000000000004	0.0	0.0
			96.04999999999998	0.0	0.0				98.90000000000003	0.0	0.0
			96.1	0.0	0.0				98.95000000000003	0.0	0.0
			96.14999999999999	0.0	0.0				99.00000000000003	0.0	0.0
			96.19999999999999	0.0	0.0				99.05000000000004	0.0	0.0
			96.24999999999999	0.0	0.0				99.10000000000004	0.0	0.0
			96.29999999999998	0.0	0.0				99.15000000000003	0.0	0.0
			96.35	0.0	0.0				99.20000000000003	0.0	0.0
			96.39999999999999	0.0	0.0				99.25000000000003	0.0	0.0
			96.44999999999999	0.0	0.0				99.30000000000004	0.0	0.0
			96.49999999999999	0.0	0.0				99.35000000000004	0.0	0.0
			96.54999999999998	0.0	0.0				99.40000000000003	0.0	0.0
			96.6	0.0	0.0				99.45000000000003	0.0	0.0
			96.64999999999999	0.0	0.0				99.50000000000003	0.0	0.0
			96.69999999999999	0.0	0.0				99.55000000000004	0.0	0.0
			96.74999999999999	0.0	0.0				99.60000000000004	0.0	0.0
			96.79999999999998	0.0	0.0				99.65000000000003	0.0	0.0
			96.85	0.0	0.0				99.70000000000003	0.0	0.0
			96.89999999999999	0.0	0.0				99.75000000000003	0.0	0.0
			96.94999999999999	0.0	0.0				99.80000000000004	0.0	0.0
			96.99999999999999	0.0	0.0				99.85000000000004	0.0	0.0
			97.04999999999998	0.0	0.0				99.90000000000003	0.0	0.0
			97.1	0.0	0.0				99.95000000000003	0.0	0.0
			97.14999999999999	0.0	0.0				100.00000000000003	0.0	0.0
			97.19999999999999	0.0	0.0				100.05000000000004	0.0	0.0
			97.24999999999999	0.0	0.0				100.10000000000004	0.0	0.0
			97.29999999999998	0.0	0.0				100.15000000000003	0.0	0.0
			97.35	0.0	0.0				100.20000000000003	0.0	0.0
			97.39999999999999	0.0	0.0				100.25000000000003	0.0	0.0
			97.44999999999999	0.0	0.0				100.30000000000004	0.0	0.0
			97.49999999999999	0.0	0.0				100.35000000000004	0.0	0.0
			97.54999999999998	0.0	0.0				100.40000000000003	0.0	0.0
			97.6	0.0	0.0				100.45000000000003	0.0	0.0
			97.64999999999999	0.0	0.0				100.50000000000003	0.0	0.0
			97.69999999999999	0.0	0.0				100.55000000000004	0.0	0.0
			97.74999999999999	0.0	0.0				100.60000000000004	0.0	0.0
			97.79999999999998	0.0	0.0				100.65000000000003	0.0	0.0
			97.85	0.0	0.0				100.70000000000003	0.0	0.0
			97.89999999999999	0.0	0.0				100.75000000000003	0.0	0.0
			97.94999999999999	0.0	0.0				100.80000000000004	0.0	0.0
			97.99999999999999	0.0	0.0				100.85000000000004	0.0	0.0
			98.04999999999998	0.0	0.0				100.90000000000003	0.0	0.0
			98.1	0.0	0.0				100.95000000000003	0.0	0.0
			98.14999999999999	0.0	0.0				101.00000000000003	0.0	0.0
			98.19999999999999	0.0	0.0				101.05000000000004	0.0	0.0
			98.24999999999999	0.0	0.0				101.10000000000004	0.0	0.0
			98.29999999999998	0.0	0.0				101.15000000000003	0.0	0.0
			98.35	0.0	0.0				101.20000000000003	0.0	0.0
			98.39999999999999	0.0	0.0				101.25000000000003	0.0	0.0
			98.44999999999999	0.0	0.0				101.30000000000004	0.0	0.0
			98.49999999999999	0.0	0.0				101.35000000000004	0.0	0.0
			98.54999999999998	0.0	0.0				101.40000000000003	0.0	0.0
			98.6	0.0	0.0				101.45000000000003	0.0	0.0
			98.64999999999999	0.0	0.0				101.50000000000003	0.0	0.0
			98.69999999999999	0.0	0.0				101.55000000000004	0.0	0.0
			98.74999999999999	0.0	0.0				101.60000000000004	0.0	0.0
			98.79999999999998	0.0	0.0				101.65000000000003	0.0	0.0
			98.85	0.0	0.0				101.70000000000003	0.0	0.0
			98.89999999999999	0.0	0.0				101.75000000000003	0.0	0.0
			98.94999999999999	0.0	0.0				101.80000000000004	0.0	0.0
			98.99999999999999	0.0	0.0				101.85000000000004	0.0	0.0
			99.04999999999998	0.0	0.0				101.90000000000003	0.0	0.0
			99.1	0.0	0.0				101.95000000000003	0.0	0.0
			99.14999999999999	0.0	0.0				102.00000000000003	0.0	0.0
			99.19999999999999	0.0	0.0				102.05000000000004	0.0	0.0
			99.24999999999999	0.0	0.0				102.10000000000004	0.0	0.0
			99.29999999999998	0.0	0.0				102.15000000000003	0.0	0.0
			99.35	0.0	0.0				102.20000000000003	0.0	0.0
			99.39999999999999	0.0	0.0				102.25000000000003	0.0	0.0
			99.44999999999999	0.0	0.0				102.30000000000004	0.0	0.0
			99.49999999999999	0.0	0.0				102.35000000000004	0.0	0.0
			99.54999999999998	0.0	0.0				102.40000000000003	0.0	0.0
			99.6	0.0	0.0				102.45000000000003	0.0	0.0
			99.64999999999999	0.0	0.0				102.50000000000003	0.0	0.0
			99.69999999999999	0.0	0.0				102.55000000000004	0.0	0.0
			99.74999999999999	0.0	0.0				102.60000000000004	0.0	0.0
			99.79999999999998	0.0	0.0				102.65000000000003	0.0	0.0
			99.85	0.0	0.0				102.70000000000003	0.0	0.0
			99.89999999999999	0.0	0.0				102.75000000000003	0.0	0.0
			99.94999999999999	0.0	0.0				102.80000000000004	0.0	0.0
			99.99999999999999	0.0	0.0				102.85000000000004	0.0	0.0
			100.04999999999998	0.0	0.0				102.90000000000003	0.0	0.0
			100.1	0.0	0.0				102.95000000000003	0.0	0.0
			100.14999999999999	0.0	0.0				103.00000000000003	0.0	0.0
			100.19999999999999	0.0	0.0				103.05000000000004	0.0	0.0
			100.24999999999999	0.0	0.0				103.10000000000004	0.0	0.0
			100.29999999999998	0.0	0.0				103.15000000000003	0.0	0.0
			100.35	0.0	0.0				103.20000000000003	0.0	0.0
			100.39999999999999	0.0	0.0				103.25000000000003	0.0	0.0
			100.44999999999999	0.0	0.0				103.30000000000003	0.0	0.0
			100.5	0.0	0.0				103.35000000000002	0.0	0.0
			100.55	0.0	0.0				103.40000000000002	0.0	0.0
			100.6	0.0	0.0				103.45000000000002	0.0	0.0
			100.64999999999999	0.0	0.0				103.50000000000003	0.0	0.0
			100.69999999999999	0.0	0.0				103.55000000000003	0.0	0.0
			100.75	0.0	0.0				103.60000000000002	0.0	0.0
			100.8	0.0	0.0				103.65000000000002	0.0	0.0
			100.85	0.0	0.0				103.70000000000002	0.0	0.0
			100.89999999999999	0.0	0.0				103.75000000000003	0.0	0.0
			100.94999999999999	0.0	0.0				103.80000000000003	0.0	0.0
			101.0	0.0	0.0				103.85000000000002	0.0	0.0
			101.05	0.0	0.0				103.90000000000002	0.0	0.0
			101.1	0.0	0.0				103.95000000000002	0.0	0.0
			101.14999999999999	0.0	0.0				104.00000000000003	0.0	0.0
			101.19999999999999	0.0	0.0				104.05000000000003	0.0	0.0
			101.25	0.0	0.0				104.10000000000002	0.0	0.0
			101.3	0.0	0.0				104.15000000000002	0.0	0.0
			101.35	0.0	0.0				104.20000000000002	0.0	0.0
			101.39999999999999	0.0	0.0				104.25000000000003	0.0	0.0
			101.44999999999999	0.0	0.0				104.30000000000003	0.0	0.0
			101.5	0.0	0.0				104.35000000000002	0.0	0.0
			101.55	0.0	0.0				104.40000000000002	0.0	0.0
			101.6	0.0	0.0				104.45000000000002	0.0	0.0
			101.64999999999999	0.0	0.0				104.50000000000003	0.0	0.0
			101.69999999999999	0.0	0.0				104.55000000000003	0.0	0.0
			101.75	0.0	0.0				104.60000000000002	0.0	0.0
			101.8	0.0	0.0				104.65000000000002	0.0	0.0
			101.85	0.0	0.0				104.70000000000002	0.0	0.0
			101.89999999999999	0.0	0.0				104.75000000000003	0.0	0.0
			101.94999999999999	0.0	0.0				104.80000000000003	0.0	0.0
			102.0	0.0	0.0				104.85000000000002	0.0	0.0
			102.05	0.0	0.0				104.90000000000002	0.0	0.0
			102.1	0.0	0.0				104.95000000000002	0.0	0.0
			102.14999999999999	0.0	0.0				105.00000000000003	0.0	0.0
			102.19999999999999	0.0	0.0				105.05000000000003	0.0	0.0
			102.25	0.0	0.0				105.10000000000002	0.0	0.0
			102.3	0.0	0.0				105.15000000000002	0.0	0.0
			102.35	0.0	0.0				105.20000000000002	0.0	0.0
			102.39999999999999	0.0	0.0				105.25000000000003	0.0	0.0
			102.44999999999999	0.0	0.0				105.30000000000003	0.0	0.0
			102.5	0.0	0.0				105.35000000000002	0.0	0.0
			102.55	0.0	0.0				105.40000000000002	0.0	0.0
			102.6	0.0	0.0				105.45000000000002	0.0	0.0
			102.64999999999999	0.0	0.0				105.50000000000003	0.0	0.0
			102.69999999999999	0.0	0.0				105.55000000000003	0.0	0.0
			102.75	0.0	0.0				105.60000000000002	0.0	0.0
			102.8	0.0	0.0				105.65000000000002	0.0	0.0
			102.85	0.0	0.0				105.70000000000002	0.0	0.0
			102.89999999999999	0.0	0.0				105.75000000000003	0.0	0.0
			102.94999999999999	0.0	0.0				105.80000000000003	0.0	0.0
			103.0	0.0	0.0				105.85000000000002	0.0	0.0
			103.05	0.0	0.0				105.90000000000002	0.0	0.0
			103.1	0.0	0.0				105.95000000000002	0.0	0.0
			103.14999999999999	0.0	0.0				106.00000000000003	0.0	0.0
			103.19999999999999	0.0	0.0				106.05000000000003	0.0	0.0
			103.25	0.0	0.0				106.10000000000002	0.0	0.0
			103.3	0.0	0.0				106.15000000000002	0.0	0.0
			103.35	0.0	0.0				106.20000000000002	0.0	0.0
			103.39999999999999	0.0	0.0				106.25000000000003	0.0	0.0
			103.44999999999999	0.0	0.0				106.30000000000003	0.0	0.0
			103.5	0.0	0.0				106.35000000000002	0.0	0.0
			103.55	0.0	0.0				106.40000000000002	0.0	0.0
			103.6	0.0	0.0				106.45000000000002	0.0	0.0
			103.64999999999999	0.0	0.0				106.50000000000003	0.0	0.0
			103.69999999999999	0.0	0.0				106.55000000000003	0.0	0.0
			103.75	0.0	0.0				106.60000000000002	0.0	0.0
			103.8	0.0	0.0				106.65000000000002	0.0	0.0
			103.85	0.0	0.0				106.70000000000002	0.0	0.0
			103.89999999999999	0.0	0.0				106.75000000000003	0.0	0.0
			103.94999999999999	0.0	0.0				106.80000000000003	0.0	0.0
			104.0	0.0	0.0				106.85000000000002	0.0	0.0
			104.05	0.0	0.0				106.90000000000002	0.0	0.0
			104.1	0.0	0.0				106.95000000000002	0.0	0.0
			104.14999999999999	0.0	0.0				107.00000000000003	0.0	0.0
			104.19999999999999	0.0	0.0				107.05000000000003	0.0	0.0
			104.25	0.0	0.0				107.10000000000002	0.0	0.0
			104.3	0.0	0.0				107.15000000000002	0.0	0.0
			104.35	0.0	0.0				107.20000000000002	0.0	0.0
			104.39999999999999	0.0	0.0				107.25000000000003	0.0	0.0
			104.44999999999999	0.0	0.0				107.30000000000003	0.0	0.0
			104.5	0.0	0.0				107.35000000000002	0.0	0.0
			104.55	0.0	0.0				107.40000000000002	0.0	0.0
			104.6	0.0	0.0				107.45000000000002	0.0	0.0
			104.64999999999999	0.0	0.0				107.50000000000003	0.0	0.0
			104.69999999999999	0.0	0.0				107.55000000000003	0.0	0.0
			104.75	0.0	0.0				107.60000000000002	0.0	0.0
			104.8	0.0	0.0				107.65000000000002	0.0	0.0
			104.85	0.0	0.0				107.70000000000002	0.0	0.0
			104.89999999999999	0.0	0.0				107.75000000000003	0.0	0.0
			104.94999999999999	0.0	0.0				107.80000000000003	0.0	0.0
			105.0	0.0	0.0				107.85000000000002	0.0	0.0
			105.05	0.0	0.0				107.90000000000002	0.0	0.0
			105.1	0.0	0.0				107.95000000000002	0.0	0.0
			105.14999999999999	0.0	0.0				108.00000000000003	0.0	0.0
			105.19999999999999	0.0	0.0				108.05000000000003	0.0	0.0
			105.25	0.0	0.0				108.10000000000002	0.0	0.0
			105.3	0.0	0.0				108.15000000000002	0.0	0.0
			105.35	0.0	0.0				108.20000000000002	0.0	0.0
			105.39999999999999	0.0	0.0				108.25000000000003	0.0	0.0
			105.44999999999999	0.0	0.0				108.30000000000003	0.0	0.0
			105.5	0.0	0.0				108.35000000000002	0.0	0.0
			105.55	0.0	0.0				108.40000000000002	0.0	0.0
			105.6	0.0	0.0				108.45000000000002	0.0	0.0
			105.64999999999999	0.0	0.0				108.50000000000003	0.0	0.0
			105.69999999999999	0.0	0.0				108.55000000000003	0.0	0.0
			105.75	0.0	0.0				108.60000000000002	0.0	0.0
			105.8	0.0	0.0				108.65000000000002	0.0	0.0
			105.85	0.0	0.0				108.70000000000002	0.0	0.0
			105.89999999999999	0.0	0.0				108.75000000000003	0.0	0.0
			105.94999999999999	0.0	0.0				108.80000000000003	0.0	0.0
			106.0	0.0	0.0				108.85000000000002	0.0	0.0
			106.05	0.0	0.0				108.90000000000002	0.0	0.0
			106.1	0.0	0.0				108.95000000000002	0.0	0.0
			106.14999999999999	0.0	0.0				109.00000000000003	0.0	0.0
			106.19999999999999	0.0	0.0				109.05000000000003	0.0	0.0
			106.25	0.0	0.0				109.10000000000002	0.0	0.0
			106.3	0.0	0.0				109.15000000000002	0.0	0.0
			106.35	0.0	0.0				109.20000000000002	0.0	0.0
			106.39999999999999	0.0	0.0				109.25000000000003	0.0	0.0
			106.44999999999999	0.0	0.0				109.30000000000003	0.0	0.0
			106.5	0.0	0.0				109.35000000000002	0.0	0.0
			106.55	0.0	0.0				109.40000000000002	0.0	0.0
			106.6	0.0	0.0				109.45000000000002	0.0	0.0
			106.64999999999999	0.0	0.0				109.50000000000003	0.0	0.0
			106.69999999999999	0.0	0.0				109.55000000000003	0.0	0.0
			106.75	0.0	0.0				109.60000000000002	0.0	0.0
			106.8	0.0	0.0				109.65000000000002	0.0	0.0
			106.85	0.0	0.0				109.70000000000002	0.0	0.0
			106.89999999999999	0.0	0.0				109.75000000000003	0.0	0.0
			106.94999999999999	0.0	0.0				109.80000000000003	0.0	0.0
			107.0	0.0	0.0				109.85000000000002	0.0	0.0
			107.05	0.0	0.0				109.90000000000002	0.0	0.0
			107.1	0.0	0.0				109.95000000000002	0.0	0.0
			107.14999999999999	0.0	0.0				110.00000000000003	0.0	0.0
			107.19999999999999	0.0	0.0				110.05000000000003	0.0	0.0
			107.25	0.0	0.0				110.10000000000002	0.0	0.0
			107.3	0.0	0.0				110.15000000000003	0.0	0.0
			107.35	0.0	0.0				110.20000000000002	0.0	0.0
			107.39999999999999	0.0	0.0				110.25000000000003	0.0	0.0
			107.44999999999999	0.0	0.0				110.30000000000001	0.0	0.0
			107.5	0.0	0.0				110.35000000000002	0.0	0.0
			107.55	0.0	0.0				110.40000000000003	0.0	0.0
			107.6	0.0	0.0				110.45000000000002	0.0	0.0
			107.64999999999999	0.0	0.0				110.50000000000003	0.0	0.0
			107.69999999999999	0.0	0.0				110.55000000000001	0.0	0.0
			107.75	0.0	0.0				110.60000000000002	0.0	0.0
			107.8	0.0	0.0				110.65000000000003	0.0	0.0
			107.85	0.0	0.0				110.70000000000002	0.0	0.0
			107.89999999999999	0.0	0.0				110.75000000000003	0.0	0.0
			107.94999999999999	0.0	0.0				110.80000000000001	0.0	0.0
			108.0	0.0	0.0				110.85000000000002	0.0	0.0
			108.05	0.0	0.0				110.90000000000003	0.0	0.0
			108.1	0.0	0.0				110.95000000000002	0.0	0.0
			108.14999999999999	0.0	0.0				111.00000000000003	0.0	0.0
			108.19999999999999	0.0	0.0				111.05000000000001	0.0	0.0
			108.25	0.0	0.0				111.10000000000002	0.0	0.0
			108.3	0.0	0.0				111.15000000000003	0.0	0.0
			108.35	0.0	0.0				111.20000000000002	0.0	0.0
			108.39999999999999	0.0	0.0				111.25000000000003	0.0	0.0
			108.44999999999999	0.0	0.0				111.30000000000001	0.0	0.0
			108.5	0.0	0.0				111.35000000000002	0.0	0.0
			108.55	0.0	0.0				111.40000000000003	0.0	0.0
			108.6	0.0	0.0				111.45000000000002	0.0	0.0
			108.64999999999999	0.0	0.0				111.50000000000003	0.0	0.0
			108.69999999999999	0.0	0.0				111.55000000000001	0.0	0.0
			108.75	0.0	0.0				111.60000000000002	0.0	0.0
			108.8	0.0	0.0				111.65000000000003	0.0	0.0
			108.85	0.0	0.0				111.70000000000002	0.0	0.0
			108.89999999999999	0.0	0.0				111.75000000000003	0.0	0.0
			108.94999999999999	0.0	0.0				111.80000000000001	0.0	0.0
			109.0	0.0	0.0				111.85000000000002	0.0	0.0
			109.05	0.0	0.0				111.90000000000003	0.0	0.0
			109.1	0.0	0.0				111.95000000000002	0.0	0.0
			109.14999999999999	0.0	0.0				112.00000000000003	0.0	0.0
			109.19999999999999	0.0	0.0				112.05000000000001	0.0	0.0
			109.25	0.0	0.0				112.10000000000002	0.0	0.0
			109.3	0.0	0.0				112.15000000000003	0.0	0.0
			109.35	0.0	0.0				112.20000000000002	0.0	0.0
			109.39999999999999	0.0	0.0				112.25	0.0	0.0
			109.44999999999999	0.0	0.0				112.30000000000001	0.0	0.0
			109.5	0.0	0.0				112.35000000000002	0.0	0.0
			109.55	0.0	0.0				112.4	0.0	0.0
			109.6	0.0	0.0				112.45000000000002	0.0	0.0
			109.64999999999999	0.0	0.0				112.5	0.0	0.0
			109.69999999999999	0.0	0.0				112.55000000000001	0.0	0.0
			109.75	0.0	0.0				112.60000000000002	0.0	0.0
			109.8	0.0	0.0				112.65	0.0	0.0
			109.85	0.0	0.0				112.70000000000002	0.0	0.0
			109.89999999999999	0.0	0.0				112.75	0.0	0.0
			109.94999999999999	0.0	0.0				112.80000000000001	0.0	0.0
			110.0	0.0	0.0				112.85000000000002	0.0	0.0
			110.05	0.0	0.0				112.9	0.0	0.0
			110.1	0.0	0.0				112.95000000000002	0.0	0.0
			110.14999999999999	0.0	0.0				113.0	0.0	0.0
			110.19999999999999	0.0	0.0				113.05000000000001	0.0	0.0
			110.25	0.0	0.0				113.10000000000002	0.0	0.0
			110.3	0.0	0.0				113.15	0.0	0.0
			110.35	0.0	0.0				113.20000000000002	0.0	0.0
			110.39999999999999	0.0	0.0				113.25	0.0	0.0
			110.44999999999999	0.0	0.0				113.30000000000001	0.0	0.0
			110.5	0.0	0.0				113.35000000000002	0.0	0.0
			110.55	0.0	0.0				113.4	0.0	0.0
			110.6	0.0	0.0				113.45000000000002	0.0	0.0
			110.64999999999999	0.0	0.0				113.5	0.0	0.0
			110.69999999999999	0.0	0.0				113.55000000000001	0.0	0.0
			110.75	0.0	0.0				113.60000000000002	0.0	0.0
			110.8	0.0	0.0				113.65	0.0	0.0
			110.85	0.0	0.0				113.70000000000002	0.0	0.0
			110.89999999999999	0.0	0.0				113.75	0.0	0.0
			110.94999999999999	0.0	0.0				113.80000000000001	0.0	0.0
			111.0	0.0	0.0				113.85000000000002	0.0	0.0
			111.05	0.0	0.0				113.9	0.0	0.0
			111.1	0.0	0.0				113.95000000000002	0.0	0.0
			111.14999999999999	0.0	0.0				114.0	0.0	0.0
			111.19999999999999	0.0	0.0				114.05000000000001	0.0	0.0
			111.25	0.0	0.0				114.10000000000002	0.0	0.0
			111.3	0.0	0.0				114.15	0.0	0.0
			111.35	0.0	0.0				114.20000000000002	0.0	0.0
			111.39999999999999	0.0	0.0				114.25	0.0	0.0
			111.44999999999999	0.0	0.0				114.30000000000001	0.0	0.0
			111.5	0.0	0.0				114.35000000000001	0.0	0.0
			111.55	0.0	0.0				114.4	0.0	0.0
			111.6	0.0	0.0				114.45000000000002	0.0	0.0
			111.64999999999999	0.0	0.0				114.50000000000001	0.0	0.0
			111.69999999999999	0.0	0.0				114.55000000000001	0.0	0.0
			111.75	0.0	0.0				114.60000000000001	0.0	0.0
			111.8	0.0	0.0				114.65	0.0	0.0
			111.85	0.0	0.0				114.70000000000002	0.0	0.0
			111.89999999999999	0.0	0.0				114.75000000000001	0.0	0.0
			111.94999999999999	0.0	0.0				114.80000000000001	0.0	0.0
			112.0	0.0	0.0				114.85000000000001	0.0	0.0
			112.05	0.0	0.0				114.9	0.0	0.0
			112.1	0.0	0.0				114.95000000000002	0.0	0.0
			112.14999999999999	0.0	0.0				115.00000000000001	0.0	0.0
			112.19999999999999	0.0	0.0				115.05000000000001	0.0	0.0
			112.25	0.0	0.0				115.10000000000001	0.0	0.0
			112.3	0.0	0.0				115.15	0.0	0.0
			112.35	0.0	0.0				115.20000000000002	0.0	0.0
			112.39999999999999	0.0	0.0				115.25000000000001	0.0	0.0
			112.44999999999999	0.0	0.0				115.30000000000001	0.0	0.0
			112.5	0.0	0.0				115.35000000000001	0.0	0.0
			112.55	0.0	0.0				115.4	0.0	0.0
			112.6	0.0	0.0				115.45000000000002	0.0	0.0
			112.64999999999999	0.0	0.0				115.50000000000001	0.0	0.0
			112.69999999999999	0.0	0.0				115.55000000000001	0.0	0.0
			112.75	0.0	0.0				115.60000000000001	0.0	0.0
			112.8	0.0	0.0				115.65	0.0	0.0
			112.85	0.0	0.0				115.70000000000002	0.0	0.0
			112.89999999999999	0.0	0.0				115.75000000000001	0.0	0.0
			112.94999999999999	0.0	0.0				115.80000000000001	0.0	0.0
			113.0	0.0	0.0				115.85000000000001	0.0	0.0
			113.05	0.0	0.0				115.9	0.0	0.0
			113.1	0.0	0.0				115.95000000000002	0.0	0.0
			113.14999999999999	0.0	0.0				116.00000000000001	0.0	0.0
			113.19999999999999	0.0	0.0				116.05000000000001	0.0	0.0
			113.25	0.0	0.0				116.10000000000001	0.0	0.0
			113.3	0.0	0.0				116.15	0.0	0.0
			113.35	0.0	0.0				116.20000000000002	0.0	0.0
			113.39999999999999	0.0	0.0				116.25000000000001	0.0	0.0
			113.44999999999999	0.0	0.0				116.30000000000001	0.0	0.0
			113.5	0.0	0.0				116.35000000000001	0.0	0.0
			113.55	0.0	0.0				116.4	0.0	0.0
			113.6	0.0	0.0				116.45000000000002	0.0	0.0
			113.64999999999999	0.0	0.0				116.50000000000001	0.0	0.0
			113.69999999999999	0.0	0.0				116.55000000000001	0.0	0.0
			113.75	0.0	0.0				116.60000000000001	0.0	0.0
			113.8	0.0	0.0				116.65	0.0	0.0
			113.85	0.0	0.0				116.70000000000002	0.0	0.0
			113.89999999999999	0.0	0.0				116.75000000000001	0.0	0.0
